Country,Capital,GDP (Billions),Latitude Hemisphere,Longitude Hemisphere,Distance From Tokyo 1964,Distance From Mexico City 1968,Distance From Munich 1972,Distance From Montreal 1976,Distance From Moscow 1980,Distance From Los Angeles 1984,Distance From Seoul 1988,Distance From Barcelona 1992,Distance From Atlanta 1996,Distance From Sydney 2000,Distance From Athens 2004,Distance From Beijing 2008,Distance From London 2012,Distance From Rio de Janeiro 2016,Distance From Tokyo 2020,Year,Value
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1980.0,263827.978
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1981.0,288409.305
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1982.0,310044.88
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1983.0,327891.743
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1984.0,345784.114
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1985.0,365000.365
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1986.0,384464.87200000003
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1987.0,415824.779
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1988.0,452423.43299999996
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1989.0,492854.724
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1990.0,530638.339
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1991.0,562550.16
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1992.0,580716.596
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1993.0,588343.436
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1994.0,615227.576
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1995.0,645448.443
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1996.0,675655.944
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1997.0,717288.304
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1998.0,768101.86
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,1999.0,805891.27
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2000.0,876008.108
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2001.0,937888.6740000001
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2002.0,1009753.34
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2003.0,1055547.963
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2004.0,1121204.3159999999
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2005.0,1205129.038
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2006.0,1362071.029
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2007.0,1466711.0659999999
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2008.0,1528583.756
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2009.0,1488992.726
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2010.0,1476808.7580000001
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2011.0,1489594.9519999998
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2012.0,1483646.9019999998
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2013.0,1512074.4309999999
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2014.0,1558306.999
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2015.0,1621069.826
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2016.0,1733213.64
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2017.0,1841779.72
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2018.0,1905614.461
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2019.0,1988354.7419999999
Spain,Madrid,1393.0,North,West,7819.620505,5420.702243,984.7989516000001,3954.379329,2462.2224969999997,6282.117102,7098.169379999999,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,2020.0,1815204.446
Sudan,Khartoum,32.25,North,East,6024.821508,7182.187211,2533.278396,6249.808169,2783.082017,8323.269023,5360.036338,2440.001916,6499.755916,7323.40305,1611.471096,4874.162878,3052.361385,4894.597015,6024.821508,,
Suriname,Paramaribo,4.22,North,West,10835.34057,2581.6889530000003,4680.9407,2977.711931,6112.175462,3970.588513,10155.38803,3988.7808609999997,2521.333962,11587.453609999999,4826.843405,9643.554852,4364.339637,2065.679109,10835.34057,,
Swaziland,Mbabane (administrative),4.47,South,East,7305.609719,7765.966473,5237.219345,7639.226751,5642.930552000001,9150.014898000001,6807.809294,4921.9399490000005,7538.874298000001,6581.613769,4418.966408,6494.5725090000005,5613.425372,4059.233603,7305.609719,,
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1960.0,18451.39
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1961.0,19688.876
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1962.0,20997.815
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1963.0,22440.234
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1964.0,24401.202
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1965.0,26041.147999999997
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1966.0,27512.88
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1967.0,29255.928
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1968.0,31794.557
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1969.0,35114.337
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1970.0,39360.51
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1971.0,41746.42
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1972.0,44547.788
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1973.0,48853.469000000005
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1974.0,54952.665
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1975.0,61575.53400000001
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1976.0,65651.664
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1977.0,68617.75099999999
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1978.0,74730.62
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1979.0,84038.459
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1980.0,93187.36300000001
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1981.0,102468.869
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1982.0,110158.165
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1983.0,116648.523
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1984.0,125968.558
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1985.0,132759.698
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1986.0,139078.289
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1987.0,147296.786
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1988.0,156394.93
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1989.0,166840.899
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1990.0,174392.55
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1991.0,178224.0
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1992.0,180173.615
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1993.0,180632.562
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1994.0,191740.146
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1995.0,203464.169
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1996.0,211081.10100000002
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1997.0,219357.41
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1998.0,229123.30399999997
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,1999.0,243339.592
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2000.0,262890.9
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2001.0,266349.88899999997
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2002.0,276017.772
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2003.0,284711.106
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2004.0,304256.148
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2005.0,309212.86699999997
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2006.0,342150.661
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2007.0,373749.881
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2008.0,388684.19
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2009.0,374814.888
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2010.0,396283.62
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2011.0,421515.99799999996
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2012.0,432488.30299999996
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2013.0,444616.544
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2014.0,457507.758
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2015.0,481170.723
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2016.0,500423.665
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2017.0,522476.825
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2018.0,544916.384
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2019.0,568811.735
Sweden,Stockholm,531.0,North,East,6835.886355,6965.4458939999995,840.4798442,5197.250774,1086.1429460000002,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,2020.0,567863.794
Switzerland,Bern,731.0,North,East,7266.357867000001,6107.655201,258.5672781,4524.212450999999,1752.428395,6907.624089,6540.694834000001,453.42408889999996,5082.748138,9621.005369,1079.457978,5966.725534,519.0484637,5529.126736,7266.357867000001,1970.0,47492.922
Switzerland,Bern,731.0,North,East,7266.357867000001,6107.655201,258.5672781,4524.212450999999,1752.428395,6907.624089,6540.694834000001,453.42408889999996,5082.748138,9621.005369,1079.457978,5966.725534,519.0484637,5529.126736,7266.357867000001,1971.0,51934.075999999994
Switzerland,Bern,731.0,North,East,7266.357867000001,6107.655201,258.5672781,4524.212450999999,1752.428395,6907.624089,6540.694834000001,453.42408889999996,5082.748138,9621.005369,1079.457978,5966.725534,519.0484637,5529.126736,7266.357867000001,1972.0,55913.069
Switzerland,Bern,731.0,North,East,7266.357867000001,6107.655201,258.5672781,4524.212450999999,1752.428395,6907.624089,6540.694834000001,453.42408889999996,5082.748138,9621.005369,1079.457978,5966.725534,519.0484637,5529.126736,7266.357867000001,1973.0,60775.785
