Country,Country_Code,Capital,2020 GDP (Billions),Latitude Hemisphere,Longitude Hemisphere,Distance From Tokyo 1964,Distance From Mexico City 1968,Distance From Munich 1972,Distance From Montreal 1976,Distance From Moscow 1980,Distance From Los Angeles 1984,Distance From Seoul 1988,Distance From Barcelona 1992,Distance From Atlanta 1996,Distance From Sydney 2000,Distance From Athens 2004,Distance From Beijing 2008,Distance From London 2012,Distance From Rio de Janeiro 2016,Distance From Tokyo 2020,Year,Value
Cyprus,CYP,Nicosia,24.95,North,East,5809.577843,7309.116542,1486.434561,5984.749585,1421.882739,8271.671294,5093.733042,1751.589299,6423.819406,8008.05527,561.2563154,4539.466353,2136.475573,5782.002294,5809.577843,2011,28345.721
Cyprus,CYP,Nicosia,24.95,North,East,5809.577843,7309.116542,1486.434561,5984.749585,1421.882739,8271.671294,5093.733042,1751.589299,6423.819406,8008.05527,561.2563154,4539.466353,2136.475573,5782.002294,5809.577843,2012,27503.333
Cyprus,CYP,Nicosia,24.95,North,East,5809.577843,7309.116542,1486.434561,5984.749585,1421.882739,8271.671294,5093.733042,1751.589299,6423.819406,8008.05527,561.2563154,4539.466353,2136.475573,5782.002294,5809.577843,2013,26181.605
Cyprus,CYP,Nicosia,24.95,North,East,5809.577843,7309.116542,1486.434561,5984.749585,1421.882739,8271.671294,5093.733042,1751.589299,6423.819406,8008.05527,561.2563154,4539.466353,2136.475573,5782.002294,5809.577843,2014,25643.656
Cyprus,CYP,Nicosia,24.95,North,East,5809.577843,7309.116542,1486.434561,5984.749585,1421.882739,8271.671294,5093.733042,1751.589299,6423.819406,8008.05527,561.2563154,4539.466353,2136.475573,5782.002294,5809.577843,2015,26968.66
Cyprus,CYP,Nicosia,24.95,North,East,5809.577843,7309.116542,1486.434561,5984.749585,1421.882739,8271.671294,5093.733042,1751.589299,6423.819406,8008.05527,561.2563154,4539.466353,2136.475573,5782.002294,5809.577843,2016,30416.939
Cyprus,CYP,Nicosia,24.95,North,East,5809.577843,7309.116542,1486.434561,5984.749585,1421.882739,8271.671294,5093.733042,1751.589299,6423.819406,8008.05527,561.2563154,4539.466353,2136.475573,5782.002294,5809.577843,2017,32705.482
Cyprus,CYP,Nicosia,24.95,North,East,5809.577843,7309.116542,1486.434561,5984.749585,1421.882739,8271.671294,5093.733042,1751.589299,6423.819406,8008.05527,561.2563154,4539.466353,2136.475573,5782.002294,5809.577843,2018,35217.357
Cyprus,CYP,Nicosia,24.95,North,East,5809.577843,7309.116542,1486.434561,5984.749585,1421.882739,8271.671294,5093.733042,1751.589299,6423.819406,8008.05527,561.2563154,4539.466353,2136.475573,5782.002294,5809.577843,2019,36614.189
Cyprus,CYP,Nicosia,24.95,North,East,5809.577843,7309.116542,1486.434561,5984.749585,1421.882739,8271.671294,5093.733042,1751.589299,6423.819406,8008.05527,561.2563154,4539.466353,2136.475573,5782.002294,5809.577843,2020,34385.469
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,1990,131987.382
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,1991,120602.183
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,1992,122725.773
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,1993,125711.264
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,1994,132131.102
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,1995,142784.042
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,1996,151155.623
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,1997,152702.018
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,1998,154180.022
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,1999,158333.514
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2000,166568.303
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2001,180105.226
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2002,186119.946
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2003,198965.796
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2004,213269.646
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2005,225620.781
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2006,244624.887
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2007,270349.144
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2008,290503.947
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2009,290152.861
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2010,292270.175
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2011,304400.914
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2012,307490.199
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2013,324029.978
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2014,342099.837
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2015,357503.881
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2016,381420.335
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2017,411327.86
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2018,437252.426
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2019,458949.665
Czech Republic,CZE,Prague,251,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,2020,446544.295
Democratic Republic of the Congo,COD,Kinshasa,,South,East,7333.531772,6443.617071,3616.716455,6024.56623,4290.624211,7746.553994,6720.59953,3224.55554,6032.807654,7705.799718,2918.307461,6289.179747,3922.44348,3436.021442,7333.531772,,
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1966,16625.045
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1967,17777.523
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1968,19448.084
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1969,21893.14
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1970,20927.919
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1971,22649.551
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1972,24557.097
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1973,26962.985
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1974,29059.436
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1975,31288.602
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1976,34966.278
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1977,37833.463
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1978,41396.141
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1979,46565.157
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1980,50526.186
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1981,54938.65
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1982,60482.2
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1983,64482.81
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1984,69592.53
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1985,74667.785
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1986,79907.103
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1987,82091.001
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1988,84975.149
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1989,88876.206
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1990,93563.362
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1991,98075.471
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1992,102273.607
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1993,104707.944
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1994,112646.596
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1995,118490.59
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1996,124645.348
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1997,131700.486
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1998,136917.875
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,1999,141846.299
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,2000,153089.947
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,2001,157816.394
Denmark,DNK,Copenhagen,350,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,2002,164720.391
