Country,Country Code,Gold,Silver,Bronze,Total,Year,Host_City,Host_Country,GDP,Latitude Hemisphere,Longitude Hemisphere,Distance From Tokyo 1964,Distance From Mexico City 1968,Distance From Munich 1972,Distance From Montreal 1976,Distance From Moscow 1980,Distance From Los Angeles 1984,Distance From Seoul 1988,Distance From Barcelona 1992,Distance From Atlanta 1996,Distance From Sydney 2000,Distance From Athens 2004,Distance From Beijing 2008,Distance From London 2012,Distance From Rio de Janeiro 2016,Distance From Tokyo 2020,Population,Life Expectancy
Ethiopia,ETH,4,1,3,8,2000,Sydney,AUS,8242392104.0,North,East,5825.236731,7541.375715,3071.432443,6713.587097,3204.202646,8726.251177,5190.225418,2984.306758,6919.135525,6832.509437,2133.215973,4740.553289,3598.175808,4969.84163,5825.236731,66224809.0,51.941
Cameroon,CMR,1,0,0,1,2000,Sydney,AUS,10109045071.0,North,East,7348.660545,6127.096655,3080.1856,5560.694684,3855.419933,7382.937537,6706.052031,2662.023508,5628.709012,8059.947265,2442.711544,6241.863267,3360.488213,3490.276702,7348.660545,15513944.0,50.993
Netherlands,NLD,12,9,4,25,2000,Sydney,AUS,416443000000.0,North,East,7464.868875,6100.454387,476.857991,4398.587044,1805.151258,6820.142453,6738.124602,759.0711687,5020.216004,9971.22218,1445.327934,6159.095349,257.7032749,5802.288098,7464.868875,15925513.0,77.98780488
United Kingdom,GBR,11,10,7,28,2000,Sydney,AUS,1658190000000.0,North,West,7703.968961,5845.682904,672.7454291,4143.169369,2061.448482,6562.775491,6977.307506,698.5270459,4762.576734,10138.65589,1597.437237,6399.345926,0.0,5639.574982,7703.968961,58892514.0,77.74146341
Serbia and Montenegro,SCG,1,1,1,3,2000,Sydney,AUS,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,3,0,2,5,2000,Sydney,AUS,274303000000.0,North,East,5854.362249,7323.680996,1288.161151,5916.970404,1126.75407,8241.393981,5132.585459,1662.950453,6396.995306,8225.602013,514.4316727,4567.836208,1956.556338,5972.752883,5854.362249,63240196.0,70.005
Greece,GRC,6,6,4,16,2004,Athens,GRC,240521000000.0,North,East,6345.328465,6810.891865,975.5308696,5434.583731,1447.592636,7740.653077,5626.014846,1191.790232,5894.536993,8541.551997,0.0,5065.428159,1597.437237,5536.760728,6345.328465,10955141.0,79.03902439
Trinidad and Tobago,TTO,0,0,1,1,2004,Athens,GRC,13280275123.0,,,,,,,,,,,,,,,,,,1290115.0,70.428
Switzerland,CHE,1,1,3,5,2004,Athens,GRC,405531000000.0,North,East,7266.357867,6107.655201,258.5672781,4524.212451,1752.428395,6907.624089,6540.694834,453.4240889,5082.748138,9621.005369,1079.457978,5966.725534,519.0484637,5529.126736,7266.357867,7389625.0,81.08780488
Israel,ISR,1,0,1,2,2004,Athens,GRC,135728000000.0,North,West,9545.281424,3599.434447,2789.484197,2405.821572,4281.513384,4542.314516,8831.816724,2141.753037,2694.912581,11133.55699,3222.927642,8278.673099,2345.355354,3794.449952,9545.281424,6809000.0,80.14634146
Iran,IRN,2,2,2,6,2004,Athens,GRC,190043000000.0,North,East,4823.938424,8287.941294,2339.062511,6961.793767,1576.846874,9257.380845,4107.946907,2713.733005,7409.591644,7254.599739,1527.219054,3554.869761,3011.220363,6543.354447,4823.938424,68951279.0,71.592
Jamaica,JAM,2,1,2,5,2004,Athens,GRC,10174664854.0,North,West,11864.67244,1236.734863,5239.56893,1898.1793,6731.907691,2533.832026,11163.59644,4588.574072,1169.020544,12937.85528,5622.544845,10625.97286,4766.776959,3358.553399,11864.67244,2725017.0,74.146
Spain,ESP,3,11,6,20,2004,Athens,GRC,1067090000000.0,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,42921895.0,79.87073171
Hong Kong,HKG,0,1,0,1,2004,Athens,GRC,169100000000.0,,,,,,,,,,,,,,,,,,6783500.0,81.82926829
Indonesia,IDN,1,1,2,4,2004,Athens,GRC,256837000000.0,South,East,3406.248969,11355.18349,6387.855745,10554.00055,5678.433253,12574.16717,3189.364766,6566.579415,10773.73946,3108.08264,5439.40113,3194.294807,7035.269185,8248.577302,3406.248969,223285666.0,66.969
Japan,JPN,16,9,12,37,2004,Athens,GRC,4815150000000.0,North,East,0.0,13085.252,7045.276098,11770.5309,5749.743872,14081.24317,726.745582,7516.740596,12233.30886,4840.279356,6345.328465,1307.919095,7703.968961,10769.55288,0.0,127761000.0,82.0302439
India,IND,0,1,0,1,2004,Athens,GRC,709149000000.0,North,East,3450.654954,9642.938962,3830.183598,8420.785316,2865.1176,10674.39927,2765.282337,4190.254101,8826.80147,5899.440123,2998.497325,2268.419035,4502.711561,7460.785766,3450.654954,1129623466.0,64.095
Zimbabwe,ZWE,1,1,1,3,2004,Athens,GRC,5805598400.0,South,East,6971.967411,7540.740264,4647.169338,7261.17589,5040.582966,8890.077135,6437.679698,4353.54547,7223.461271,6659.694071,3818.068439,6089.9784,5040.555999,4068.383553,6971.967411,12019911.0,43.065
Kazakhstan,KAZ,1,4,3,8,2004,Athens,GRC,43151647003.0,North,East,3880.61924,9560.663155,3267.102191,8028.405934,1877.813221,10415.53814,3160.551383,3833.499935,8584.557448,7308.24655,2773.651643,2577.824213,3895.751307,8071.032013,3880.61924,15012984.0,66.06
Hungary,HUN,8,6,3,17,2004,Athens,GRC,103960000000.0,North,East,6633.310595,6735.868911,412.0573183,5167.728171,1146.897866,7551.497706,5907.045601,1007.55419,5724.574891,9134.012281,711.9441677,5331.207495,1080.010402,5916.371169,6633.310595,10107146.0,72.64878049
Dominican Republic,DOM,1,0,0,1,2004,Athens,GRC,22322395368.0,North,West,11487.2721,1612.442273,4886.808196,1904.989689,6376.817129,2870.00037,10786.56445,4229.632888,1337.705457,12581.6325,5251.812676,10249.55334,4429.438769,3188.468904,11487.2721,8974444.0,70.499
Sweden,SWE,4,2,1,7,2004,Athens,GRC,385118000000.0,North,East,6835.886355,6965.445894,840.4798442,5197.250774,1086.142946,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,8993531.0,80.49756098
Netherlands,NLD,4,9,9,22,2004,Athens,GRC,657172000000.0,North,East,7464.868875,6100.454387,476.857991,4398.587044,1805.151258,6820.142453,6738.124602,759.0711687,5020.216004,9971.22218,1445.327934,6159.095349,257.7032749,5802.288098,7464.868875,16281779.0,79.09512195
Colombia,COL,0,0,2,2,2004,Athens,GRC,117082000000.0,North,West,11864.03068,1711.573173,5564.846725,2841.333395,7028.492777,3168.141186,11181.17542,4881.775916,2107.092876,12575.93558,5794.551013,10665.31692,5179.650627,2523.667877,11864.03068,42075953.0,74.026
Serbia and Montenegro,SCG,0,2,0,2,2004,Athens,GRC,,,,,,,,,,,,,,,,,,,,
Slovakia,SVK,2,2,2,6,2004,Athens,GRC,57332015148.0,North,East,6747.510414,6648.953818,299.7667061,5061.32444,1217.903049,7451.260557,6021.084807,936.0593313,5627.508364,9253.71086,805.3749423,5444.554674,961.436064,5901.285218,6747.510414,5372280.0,73.95853659
China,CHN,32,17,14,63,2004,Athens,GRC,1955350000000.0,North,East,1307.919095,11838.94405,5742.91982,10478.68767,4442.798842,12806.04837,583.2324219,6227.332336,10959.52333,5414.624777,5065.428159,0.0,6399.345926,9710.393207,1307.919095,1296075000.0,72.689
Eritrea,ERI,0,0,1,1,2004,Athens,GRC,1109054005.0,North,East,5698.238423,7520.781444,2708.77619,6572.56989,2778.712564,8659.07919,5038.790224,2685.836782,6833.594754,7021.173488,1750.880118,4560.723013,3266.569667,5178.781122,5698.238423,2719809.0,57.932
Egypt,EGY,1,1,3,5,2004,Athens,GRC,78782467532.0,North,East,5937.549254,7150.115523,1644.840016,5923.588067,1787.807171,8160.910325,5230.96362,1765.939261,6313.214457,7899.79732,669.8243057,4690.69353,2251.730749,5458.498004,5937.549254,74172073.0,69.271
Mongolia,MNG,0,0,1,1,2004,Athens,GRC,1992066808.0,,,,,,,,,,,,,,,,,,2496394.0,64.671
Chinese Taipei,TPE,2,2,1,5,2004,Athens,GRC,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,3,2,0,5,2004,Athens,GRC,103905000000.0,South,East,5633.175948,15503.5678,10817.74758,14901.59198,10022.90373,16800.39824,6014.854576,10995.36704,15046.35597,1363.195659,9872.18615,6413.627205,11467.58087,11946.09641,5633.175948,4087500.0,79.54878049
United Arab Emirates,ARE,1,0,0,1,2004,Athens,GRC,147824000000.0,North,East,4730.337681,8378.607233,2851.436459,7236.213596,2339.672718,9440.416213,4047.603538,3077.394819,7596.262186,6644.012629,1913.865226,3544.336769,3503.081144,6235.222111,4730.337681,4068577.0,75.174
Cuba,CUB,9,7,11,27,2004,Athens,GRC,38203000000.0,North,West,12145.25931,959.7442546,5405.504836,1589.019027,6900.018534,2107.325425,11438.33193,4777.760803,745.7027539,13337.29637,5856.225524,10893.17319,4892.460575,3823.071369,12145.25931,11250369.0,77.499
Croatia,HRV,1,2,2,5,2004,Athens,GRC,41587470547.0,North,East,6808.024556,6519.192357,284.3955443,4976.79,1372.669191,7349.161408,6082.540205,785.1876379,5518.245309,9210.445178,695.52407,5509.170636,944.3405011,5707.083121,6808.024556,4304600.0,75.5202439
Denmark,DNK,2,1,5,8,2004,Athens,GRC,251373000000.0,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,5404523.0,77.49268293
Morocco,MAR,2,1,0,3,2004,Athens,GRC,59626020162.0,,,,,,,,,,,,,,,,,,30115196.0,71.067
Turkey,TUR,3,3,4,10,2004,Athens,GRC,408876000000.0,North,East,5854.362249,7323.680996,1288.161151,5916.970404,1126.75407,8241.393981,5132.585459,1662.950453,6396.995306,8225.602013,514.4316727,4567.836208,1956.556338,5972.752883,5854.362249,67010930.0,72.004
Ukraine,UKR,8,5,9,22,2004,Athens,GRC,64819702952.0,North,East,6056.209007,7382.890611,1031.840473,5788.892242,524.677622,8186.342068,5329.522555,1653.359066,6364.271004,8793.543374,953.4060461,4749.510579,1657.632371,6449.854166,6056.209007,47451626.0,68.18536585
Czech Republic,CZE,1,3,5,9,2004,Athens,GRC,119814000000.0,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,10197101.0,75.72195122
Estonia,EST,0,1,2,3,2004,Athens,GRC,12144397516.0,North,East,6494.667894,7290.647702,1039.512225,5544.152061,749.304823,7983.700543,5771.79885,1731.29871,6198.651988,9441.214208,1494.198241,5188.569733,1444.977146,6764.458204,6494.667894,1362550.0,71.9097561
Slovenia,SVN,0,1,3,4,2004,Athens,GRC,34414784504.0,North,East,6879.710699,6464.243825,208.6648808,4908.681416,1414.692547,7285.447633,6154.033587,737.3979486,5456.411672,9287.48053,767.6279331,5580.099681,866.7208941,5700.065109,6879.710699,1997012.0,77.20731707
Kenya,KEN,1,4,2,7,2004,Athens,GRC,16095337094.0,South,East,6180.346418,7534.91925,3663.960524,6913.67838,3907.068774,8790.313582,5586.393433,3483.27501,7025.59752,6658.214324,2766.641737,5180.772477,4137.111253,4600.32871,6180.346418,35635267.0,53.475
Syria,SYR,0,0,1,1,2004,Athens,GRC,25086930693.0,North,East,5651.84829,7450.08623,1688.956147,6159.345715,1529.684488,8431.490815,4939.228021,1939.032452,6583.195225,7805.583634,754.6925338,4390.323618,2337.942252,5814.922835,5651.84829,17827827.0,74.25
North Korea,PRK,0,4,1,5,2004,Athens,GRC,,North,East,818.0765882,12328.86427,6240.433449,10976.41656,4932.966251,13301.83066,139.2035301,6724.770867,11455.00145,5229.235973,5561.440052,497.8727621,6896.2761,10144.60384,818.0765882,23732740.0,68.102
Argentina,ARG,2,0,4,6,2004,Athens,GRC,164658000000.0,South,West,11979.01152,4384.369678,7015.770065,5707.86309,8266.251627,5802.97869,11379.30611,6344.970262,5013.546431,11533.28485,6837.56043,10951.96318,6877.436486,1303.080956,11979.01152,38491970.0,74.28
Norway,NOR,5,0,1,6,2004,Athens,GRC,264512000000.0,North,East,7244.041585,6597.650799,789.7038605,4795.701101,1495.737142,7243.423025,6519.505523,1332.100898,5475.721879,10030.82783,1674.107286,5936.572968,804.9982622,6398.772343,7244.041585,4591910.0,79.84146341
Portugal,PRT,0,2,1,3,2004,Athens,GRC,189035000000.0,North,West,8123.950193,5089.808385,1313.294218,3661.993235,2795.165071,5966.667892,7404.156141,648.5692576,4123.443749,10074.42094,1778.72057,6841.824291,1020.472164,4622.586205,8123.950193,10483861.0,77.67073171
Cameroon,CMR,1,0,0,1,2004,Athens,GRC,17462229589.0,North,East,7348.660545,6127.096655,3080.1856,5560.694684,3855.419933,7382.937537,6706.052031,2662.023508,5628.709012,8059.947265,2442.711544,6241.863267,3360.488213,3490.276702,7348.660545,17259322.0,52.321
Belarus,BLR,2,5,6,13,2004,Athens,GRC,23144351852.0,North,East,6256.598253,7296.41535,935.1490671,5643.896773,564.6581814,8059.243893,5530.60053,1607.224845,6248.983632,9062.64947,1119.665581,4948.72656,1500.729049,6528.100653,6256.598253,9730146.0,68.95609756
Paraguay,PRY,0,1,0,1,2004,Athens,GRC,9624440836.0,South,West,11542.324,3814.736805,6299.400476,4972.487104,7589.327721,5265.786059,10920.39342,5620.623829,4321.64976,11400.71695,6176.454321,10470.85509,6132.240273,786.1573609,11542.324,5730556.0,71.464
Bahamas,BHS,1,0,1,2,2004,Athens,GRC,9055290000.0,North,West,11862.7069,1262.03307,5102.498263,1413.853863,6596.803801,2325.242769,11154.14467,4477.864708,717.2687331,13117.11126,5563.622291,10606.93156,4586.923845,3795.177807,11862.7069,318893.0,71.988
Romania,ROU,8,5,6,19,2004,Athens,GRC,74972669057.0,North,East,6228.097396,7051.390932,836.5549451,5551.830735,986.0993251,7912.450468,5502.835655,1321.603461,6076.26716,8702.45026,483.5920645,4930.228611,1509.274895,5982.617879,6228.097396,21451748.0,71.56097561
Uzbekistan,UZB,2,1,2,5,2004,Athens,GRC,12030023548.0,North,East,3870.814474,9308.331593,3176.889203,7904.552329,1992.981727,10240.65463,3145.51278,3654.401516,8396.304708,6850.530992,2504.431063,2574.178894,3840.121994,7559.38737,3870.814474,25864350.0,68.135
Nigeria,NGA,0,0,2,2,2004,Athens,GRC,136386000000.0,North,East,7455.2043,5852.586799,2707.220472,5177.672048,3597.034241,7069.267805,6793.105494,2249.106833,5289.456754,8396.028256,2156.816829,6306.356951,2946.992593,3530.265723,7455.2043,135320420.0,47.72
Russia,RUS,28,26,36,90,2004,Athens,GRC,591017000000.0,North,East,5749.743872,7858.834811,1494.716181,6203.539526,0.0,8622.58711,5025.941222,2151.918173,6813.557769,8753.948266,1447.592636,4442.798842,2061.448482,6968.657073,5749.743872,144067316.0,65.47097561
Bulgaria,BGR,2,1,9,12,2004,Athens,GRC,26157894737.0,North,East,6375.306752,6867.582742,746.1045184,5396.946733,1183.851472,7744.343588,5651.319682,1150.565063,5905.006345,8751.145986,336.3297301,5081.741124,1410.485748,5785.377927,6375.306752,7716860.0,72.56341463
Poland,POL,3,2,5,10,2004,Athens,GRC,255110000000.0,North,East,6576.973455,6939.959522,583.3806667,5292.530216,921.6337616,7704.178945,5850.361181,1267.358097,5892.391824,9260.500138,1012.895054,5269.89858,1150.557363,6251.798635,6576.973455,38182222.0,74.84634146
South Korea,KOR,9,12,9,30,2004,Athens,GRC,793175000000.0,North,East,726.745582,12380.98084,6318.972954,11047.48495,5025.941222,13364.69711,0.0,6794.252899,11517.21381,5093.35796,5626.014846,583.2324219,6977.307506,10153.1711,726.745582,48082519.0,77.66585366
United Kingdom,GBR,9,9,12,30,2004,Athens,GRC,2412050000000.0,North,West,7703.968961,5845.682904,672.7454291,4143.169369,2061.448482,6562.775491,6977.307506,698.5270459,4762.576734,10138.65589,1597.437237,6399.345926,0.0,5639.574982,7703.968961,59987905.0,78.74634146
Azerbaijan,AZE,1,0,4,5,2004,Athens,GRC,8680370408.0,North,East,4929.188187,8246.251439,2143.280101,6841.54925,1240.420589,9171.991444,4205.953166,2588.606963,7327.578349,7549.013006,1437.275639,3638.902247,2814.342634,6682.150324,4929.188187,8306500.0,68.249
Canada,CAN,3,6,3,12,2004,Athens,GRC,1026690000000.0,North,West,11761.45096,2215.276999,4754.326022,17.85869536,6197.178624,2462.817034,11038.50466,4244.864848,933.6493084,13525.33305,5424.860063,10469.8937,4136.60053,5023.162376,11761.45096,31940655.0,79.89268293
Venezuela,VEN,0,0,2,2,2004,Athens,GRC,112453000000.0,North,West,11393.90381,1880.336481,5001.499562,2478.228765,6472.067202,3263.545939,10704.02322,4322.067839,1888.620258,12274.09993,5262.688568,10180.21662,4605.444286,2623.070951,11393.90381,25996594.0,72.746
Latvia,LVA,0,4,0,4,2004,Athens,GRC,14401882399.0,North,East,6472.043995,7201.990217,894.9542101,5493.861259,728.3641535,7923.971011,5747.233569,1588.211167,6127.493309,9332.163291,1307.988135,5164.406898,1364.93856,6597.559388,6472.043995,2263122.0,72.02682927
Austria,AUT,2,4,1,7,2004,Athens,GRC,300904000000.0,North,East,6793.721355,6605.111663,253.3477585,5014.993429,1259.691378,7405.428284,6067.31086,896.7318071,5582.07332,9291.326525,827.7513878,5490.842169,916.0407101,5876.69563,6793.721355,8171966.0,79.1804878
Germany,DEU,13,16,20,49,2004,Athens,GRC,2809190000000.0,North,East,6996.068785,6545.682423,301.1745652,4872.216869,1333.68983,7288.952903,6269.358107,965.7531077,5482.642461,9596.458151,1158.608736,5689.498045,729.0707867,6034.938596,6996.068785,82516260.0,78.6804878
Georgia,GEO,2,2,0,4,2004,Athens,GRC,5125365192.0,North,East,5210.31762,7989.188838,1856.103859,6561.834163,1043.181871,8900.183338,4486.216107,2311.219648,7057.317445,7806.525428,1179.099063,3916.968587,2527.087975,6528.559336,5210.31762,3927340.0,70.451
Lithuania,LTU,1,2,0,3,2004,Athens,GRC,22627507452.0,North,East,6381.32622,7207.311549,858.8296926,5535.511181,668.0283534,7955.920989,5655.533874,1543.745159,6150.070693,9188.192856,1163.042112,5073.410437,1393.769299,6509.395014,6381.32622,3377075.0,71.96097561
France,FRA,11,9,13,33,2004,Athens,GRC,2115740000000.0,North,East,7556.722473,5888.888745,512.7500361,4251.284526,1978.195758,6651.180373,6830.559027,490.5927345,4836.118307,9924.52168,1383.900092,6254.959901,232.4547227,5514.953898,7556.722473,62704901.0,80.16341463
South Africa,ZAF,1,3,2,6,2004,Athens,GRC,228590000000.0,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,47291610.0,53.444
Chile,CHL,2,0,1,3,2004,Athens,GRC,99210392858.0,South,West,12415.56917,3943.105473,7180.963618,5440.38823,8488.879813,5327.327679,11801.49769,6497.463883,4684.999751,12099.98408,7081.086651,11359.06185,6987.801141,1648.784529,12415.56917,16014972.0,77.391
Thailand,THA,3,1,4,8,2004,Athens,GRC,172896000000.0,North,East,2639.858405,10894.46673,5403.220327,9853.859942,4495.759578,12016.64593,2181.014183,5694.182572,10180.8894,4288.053365,4513.761544,1999.226818,6071.491062,8225.412151,2639.858405,64995303.0,71.728
Ethiopia,ETH,2,3,2,7,2004,Athens,GRC,10131187261.0,North,East,5825.236731,7541.375715,3071.432443,6713.587097,3204.202646,8726.251177,5190.225418,2984.306758,6919.135525,6832.509437,2133.215973,4740.553289,3598.175808,4969.84163,5825.236731,74239508.0,55.174
Brazil,BRA,5,2,3,10,2004,Athens,GRC,669317000000.0,South,West,10813.30687,3693.901245,5448.606277,4476.475126,6740.502771,5154.81836,10177.04931,4770.980821,3947.154167,10926.30828,5332.087331,9713.367679,5290.56266,566.3305179,10813.30687,184006479.0,71.531
United States,USA,36,39,26,101,2004,Athens,GRC,12213700000000.0,North,West,11833.78191,1869.600659,4870.776436,393.7513086,6335.992081,2286.644968,11113.64006,4324.97978,585.3087828,13461.12519,5488.563128,10549.84124,4276.178945,4712.161285,11833.78191,292805298.0,77.48780488
Belgium,BEL,1,0,2,3,2004,Athens,GRC,368537000000.0,North,East,7465.484676,6040.287639,434.360945,4369.683402,1841.269434,6781.550401,6738.867833,639.0615885,4973.865723,9915.550018,1378.649126,6161.241147,239.8764718,5688.273316,7465.484676,10421137.0,78.87804878
Australia,AUS,17,16,17,50,2004,Athens,GRC,612490000000.0,South,East,4913.860856,14055.77408,9451.196419,13465.23217,8731.68456,15352.68274,5148.457275,9600.139656,13601.02612,149.5349657,8495.174416,5456.561157,10092.5908,10526.41725,4913.860856,20127400.0,80.4902439
Finland,FIN,0,2,0,2,2004,Athens,GRC,197117000000.0,North,East,6482.014653,7342.902147,1107.26077,5585.00046,746.7650967,8027.166633,5760.047999,1798.184727,6245.868187,9463.102949,1559.687466,5176.841428,1497.672561,6834.621887,6482.014653,5228172.0,78.71463415
Mexico,MEX,0,3,1,4,2004,Athens,GRC,782241000000.0,North,West,13085.252,0.0,6364.498871,2223.440536,7858.834811,1463.565709,12380.98084,5737.41412,1285.687064,14148.98813,6810.891865,11838.94405,5845.682904,4215.212132,13085.252,104514934.0,75.243
Italy,ITA,10,11,11,32,2004,Athens,GRC,1803230000000.0,North,East,6965.601489,6274.19585,457.0470028,4804.931403,1671.339599,7145.651673,6242.692758,552.6489258,5306.023586,9198.202937,668.2934621,5675.147349,955.5483159,5380.124554,6965.601489,57685327.0,80.7804878
France,FRA,7,16,20,43,2008,Beijing,CHN,2918380000000.0,North,East,7556.722473,5888.888745,512.7500361,4251.284526,1978.195758,6651.180373,6830.559027,490.5927345,4836.118307,9924.52168,1383.900092,6254.959901,232.4547227,5514.953898,7556.722473,64374979.0,81.21463415
Jamaica,JAM,5,4,2,11,2008,Beijing,CHN,13709402085.0,North,West,11864.67244,1236.734863,5239.56893,1898.1793,6731.907691,2533.832026,11163.59644,4588.574072,1169.020544,12937.85528,5622.544845,10625.97286,4766.776959,3358.553399,11864.67244,2781869.0,74.103
