Year,Country Code,Life Expectancy
1983,BHS,67.962
1984,BHS,68.196
1985,BHS,68.474
1986,BHS,68.793
1987,BHS,69.139
1988,BHS,69.496
1989,BHS,69.854
1990,BHS,70.199
1991,BHS,70.518
1992,BHS,70.807
1993,BHS,71.061
1994,BHS,71.276
1995,BHS,71.451
1996,BHS,71.589
1997,BHS,71.698
1998,BHS,71.786
1999,BHS,71.858
2000,BHS,71.914
2001,BHS,71.954
2002,BHS,71.977
2003,BHS,71.986
2004,BHS,71.988
2005,BHS,71.987
2006,BHS,71.988
2007,BHS,71.998
2008,BHS,72.022
2009,BHS,72.067
2010,BHS,72.144
2011,BHS,72.263
2012,BHS,72.424
2013,BHS,72.62
2014,BHS,72.847
2015,BHS,73.088
2016,BHS,73.329
1964,BIH,62.818
1965,BIH,63.381
1966,BIH,63.94
1967,BIH,64.499
1968,BIH,65.059
1969,BIH,65.621
1970,BIH,66.187
1971,BIH,66.756
1972,BIH,67.32
1973,BIH,67.867
1974,BIH,68.39
1975,BIH,68.872
1976,BIH,69.296
1977,BIH,69.657
1978,BIH,69.954
1979,BIH,70.193
1980,BIH,70.399
1981,BIH,70.601
1982,BIH,70.82
1983,BIH,71.061
1984,BIH,71.315
1985,BIH,71.534
1986,BIH,71.65
1987,BIH,71.626
1988,BIH,71.461
1989,BIH,71.184
1990,BIH,70.877
1991,BIH,70.645
1992,BIH,70.577
1993,BIH,70.725
1994,BIH,71.093
1995,BIH,71.645
1996,BIH,72.307
1997,BIH,72.976
1998,BIH,73.569
1999,BIH,74.05
2000,BIH,74.403
2001,BIH,74.637
2002,BIH,74.803
2003,BIH,74.941
2004,BIH,75.068
2005,BIH,75.198
2006,BIH,75.342
2007,BIH,75.498
2008,BIH,75.665
2009,BIH,75.844
2010,BIH,76.031
2011,BIH,76.219
2012,BIH,76.401
2013,BIH,76.569
2014,BIH,76.723
2015,BIH,76.865
2016,BIH,76.998
1964,BLR,69.28992683
1965,BLR,69.53741463
1966,BLR,69.73460976
1967,BLR,69.88165854
1968,BLR,69.98263415
1969,BLR,70.04514634
1970,BLR,70.0792439
1971,BLR,70.093
1972,BLR,70.09241463
1973,BLR,70.08243902
1974,BLR,70.06807317
1975,BLR,70.04826829
1976,BLR,70.01590244
1977,BLR,69.96741463
1978,BLR,69.90631707
1979,BLR,69.84163415
1980,BLR,69.80202439
1981,BLR,69.81917073
1982,BLR,69.90821951
1983,BLR,70.06465854
1984,BLR,70.27192683
1985,BLR,70.99268293
1986,BLR,71.5495122
1987,BLR,70.9902439
1988,BLR,71.34146341
1989,BLR,71.48292683
1990,BLR,70.83658537
1991,BLR,70.37804878
1992,BLR,70.02195122
1993,BLR,68.97073171
1994,BLR,68.76829268
1995,BLR,68.46097561
1996,BLR,68.51219512
1997,BLR,68.46097561
1998,BLR,68.40731707
1999,BLR,67.90731707
2000,BLR,68.91219512
2001,BLR,68.50731707
2002,BLR,68.05609756
2003,BLR,68.55365854
2004,BLR,68.95609756
2005,BLR,68.85121951
2006,BLR,69.40487805
2007,BLR,70.20731707
2008,BLR,70.45609756
2009,BLR,70.40731707
2010,BLR,70.40487805
2011,BLR,70.55365854
2012,BLR,71.96585366
2013,BLR,72.47073171
2014,BLR,72.97073171
2015,BLR,73.62439024
2016,BLR,73.82682927
1964,BLZ,62.241
1965,BLZ,62.823
1966,BLZ,63.402
1967,BLZ,63.971
1968,BLZ,64.525
1969,BLZ,65.058
1970,BLZ,65.566
1971,BLZ,66.047
1972,BLZ,66.504
1973,BLZ,66.939
1974,BLZ,67.354
1975,BLZ,67.751
1976,BLZ,68.135
1977,BLZ,68.509
1978,BLZ,68.874
1979,BLZ,69.229
1980,BLZ,69.577
1981,BLZ,69.921
1982,BLZ,70.257
1983,BLZ,70.575
1984,BLZ,70.865
1985,BLZ,71.11
1986,BLZ,71.294
1987,BLZ,71.405
1988,BLZ,71.437
1989,BLZ,71.386
1990,BLZ,71.242
1991,BLZ,70.996
1992,BLZ,70.662
1993,BLZ,70.268
1994,BLZ,69.845
1995,BLZ,69.439
1996,BLZ,69.1
1997,BLZ,68.858
1998,BLZ,68.734
1999,BLZ,68.734
2000,BLZ,68.847
2001,BLZ,69.04
2002,BLZ,69.272
2003,BLZ,69.511
2004,BLZ,69.749
2005,BLZ,69.998
2006,BLZ,70.286
2007,BLZ,70.636
2008,BLZ,71.059
2009,BLZ,71.541
2010,BLZ,72.057
2011,BLZ,72.57
2012,BLZ,73.044
2013,BLZ,73.452
2014,BLZ,73.782
2015,BLZ,74.034
2016,BLZ,74.219
1964,BMU,
1965,BMU,68.89780488
1966,BMU,
1967,BMU,
1968,BMU,
1969,BMU,
1970,BMU,70.29
1971,BMU,
1972,BMU,
1973,BMU,
1974,BMU,
1975,BMU,
1976,BMU,
1977,BMU,
1978,BMU,
1979,BMU,
1980,BMU,72.30463415
1981,BMU,
1982,BMU,
1983,BMU,
1984,BMU,
1985,BMU,
1986,BMU,
1987,BMU,
1988,BMU,
1989,BMU,
1990,BMU,
1991,BMU,74.0295122
1992,BMU,
1993,BMU,
1994,BMU,
1995,BMU,
1996,BMU,
1997,BMU,
1998,BMU,
1999,BMU,
2000,BMU,77.88536585
2001,BMU,77.88536585
2002,BMU,78.08780488
2003,BMU,78.33414634
2004,BMU,78.48536585
2005,BMU,78.68536585
2006,BMU,78.88780488
2007,BMU,78.93414634
2008,BMU,79.23658537
2009,BMU,79.38843902
2010,BMU,79.28853659
2011,BMU,81.15268293
2012,BMU,81.67780488
2013,BMU,80.57243902
2014,BMU,80.79731707
2015,BMU,81.01219512
2016,BMU,81.22707317
1964,BOL,43.199
1965,BOL,43.568
1966,BOL,43.947
1967,BOL,44.337
1968,BOL,44.737
1969,BOL,45.147
1970,BOL,45.568
1971,BOL,45.999
1972,BOL,46.441
1973,BOL,46.893
1974,BOL,47.355
1975,BOL,47.828
1976,BOL,48.312
1977,BOL,48.806
1978,BOL,49.31
1979,BOL,49.824
1980,BOL,50.349
1981,BOL,50.883
1982,BOL,51.427
1983,BOL,51.98
1984,BOL,52.543
1985,BOL,53.115
1986,BOL,53.695
1987,BOL,54.284
1988,BOL,54.881
1989,BOL,55.486
1990,BOL,56.099
1991,BOL,56.721
1992,BOL,57.351
1993,BOL,57.989
1994,BOL,58.631
1995,BOL,59.276
1996,BOL,59.922
1997,BOL,60.566
1998,BOL,61.204
1999,BOL,61.835
2000,BOL,62.452
2001,BOL,63.054
2002,BOL,63.64
2003,BOL,64.21
2004,BOL,64.766
2005,BOL,65.312
2006,BOL,65.853
2007,BOL,66.395
2008,BOL,66.937
2009,BOL,67.476
2010,BOL,68.007
2011,BOL,68.521
2012,BOL,69.01
2013,BOL,69.468
2014,BOL,69.891
2015,BOL,70.277
2016,BOL,70.626
1964,BRA,56.121
1965,BRA,56.61
1966,BRA,57.091
1967,BRA,57.563
1968,BRA,58.025
1969,BRA,58.475
1970,BRA,58.911
1971,BRA,59.332
1972,BRA,59.739
1973,BRA,60.132
1974,BRA,60.513
1975,BRA,60.884
1976,BRA,61.243
1977,BRA,61.595
1978,BRA,61.942
1979,BRA,62.286
1980,BRA,62.63
1981,BRA,62.976
1982,BRA,63.326
1983,BRA,63.68
1984,BRA,64.039
1985,BRA,64.406
1986,BRA,64.782
1987,BRA,65.165
1988,BRA,65.553
1989,BRA,65.947
1990,BRA,66.343
1991,BRA,66.742
1992,BRA,67.141
1993,BRA,67.539
1994,BRA,67.932
1995,BRA,68.318
1996,BRA,68.695
1997,BRA,69.061
1998,BRA,69.419
1999,BRA,69.769
2000,BRA,70.116
2001,BRA,70.462
2002,BRA,70.813
2003,BRA,71.17
2004,BRA,71.531
2005,BRA,71.896
2006,BRA,72.26
2007,BRA,72.618
2008,BRA,72.966
2009,BRA,73.3
2010,BRA,73.619
2011,BRA,73.921
2012,BRA,74.209
2013,BRA,74.483
2014,BRA,74.745
2015,BRA,74.994
2016,BRA,75.23
1964,BRB,66.86
1965,BRB,67.275
1966,BRB,67.628
1967,BRB,67.928
1968,BRB,68.187
1969,BRB,68.421
1970,BRB,68.65
1971,BRB,68.89
1972,BRB,69.149
1973,BRB,69.436
1974,BRB,69.756
1975,BRB,70.113
1976,BRB,70.509
1977,BRB,70.931
1978,BRB,71.364
1979,BRB,71.8
1980,BRB,72.222
1981,BRB,72.618
1982,BRB,72.98
1983,BRB,73.303
1984,BRB,73.585
1985,BRB,73.825
1986,BRB,74.029
1987,BRB,74.206
1988,BRB,74.372
1989,BRB,74.534
1990,BRB,74.704
1991,BRB,74.892
1992,BRB,75.101
1993,BRB,75.332
1994,BRB,75.583
1995,BRB,75.852
1996,BRB,76.131
1997,BRB,76.41
1998,BRB,76.68
1999,BRB,76.933
2000,BRB,77.162
2001,BRB,77.362
2002,BRB,77.534
2003,BRB,77.682
2004,BRB,77.808
2005,BRB,77.915
2006,BRB,78.009
2007,BRB,78.097
2008,BRB,78.184
2009,BRB,78.272
2010,BRB,78.364
2011,BRB,78.456
2012,BRB,78.547
2013,BRB,78.633
2014,BRB,78.717
2015,BRB,78.801
2016,BRB,78.888
1964,BRN,58.638
1965,BRN,59.434
1966,BRN,60.147
1967,BRN,60.803
1968,BRN,61.422
1969,BRN,62.013
1970,BRN,62.582
1971,BRN,63.134
1972,BRN,63.671
1973,BRN,64.196
1974,BRN,64.709
1975,BRN,65.209
1976,BRN,65.696
1977,BRN,66.164
1978,BRN,66.61
1979,BRN,67.031
1980,BRN,67.425
1981,BRN,67.786
1982,BRN,68.117
1983,BRN,68.421
1984,BRN,68.7
1985,BRN,68.96
1986,BRN,69.208
1987,BRN,69.45
1988,BRN,69.691
1989,BRN,69.935
1990,BRN,70.185
1991,BRN,70.439
1992,BRN,70.696
1993,BRN,70.951
1994,BRN,71.207
1995,BRN,71.465
1996,BRN,71.727
1997,BRN,71.994
1998,BRN,72.265
1999,BRN,72.538
2000,BRN,72.809
2001,BRN,73.076
2002,BRN,73.332
2003,BRN,73.575
2004,BRN,73.801
2005,BRN,74.006
2006,BRN,74.189
2007,BRN,74.351
2008,BRN,74.494
2009,BRN,74.623
2010,BRN,74.74
2011,BRN,74.852
2012,BRN,74.962
2013,BRN,75.075
2014,BRN,75.193
2015,BRN,75.318
2016,BRN,75.45
1964,BTN,36.22
1965,BTN,36.745
1966,BTN,37.303
1967,BTN,37.882
1968,BTN,38.469
1969,BTN,39.057
1970,BTN,39.635
1971,BTN,40.194
1972,BTN,40.735
1973,BTN,41.263
1974,BTN,41.784
1975,BTN,42.311
1976,BTN,42.861
1977,BTN,43.447
1978,BTN,44.077
1979,BTN,44.751
1980,BTN,45.464
1981,BTN,46.204
1982,BTN,46.954
1983,BTN,47.702
1984,BTN,48.442
1985,BTN,49.173
1986,BTN,49.901
1987,BTN,50.632
1988,BTN,51.372
1989,BTN,52.122
1990,BTN,52.878
1991,BTN,53.633
1992,BTN,54.384
1993,BTN,55.131
1994,BTN,55.878
1995,BTN,56.636
1996,BTN,57.418
1997,BTN,58.236
1998,BTN,59.089
1999,BTN,59.974
2000,BTN,60.884
2001,BTN,61.808
2002,BTN,62.728
2003,BTN,63.624
2004,BTN,64.483
2005,BTN,65.289
2006,BTN,66.031
2007,BTN,66.709
2008,BTN,67.325
2009,BTN,67.882
2010,BTN,68.384
2011,BTN,68.84
2012,BTN,69.263
2013,BTN,69.662
2014,BTN,70.046
2015,BTN,70.419
2016,BTN,70.781
1964,BWA,51.099
1965,BWA,51.547
1966,BWA,51.991
1967,BWA,52.435
1968,BWA,52.885
1969,BWA,53.346
1970,BWA,53.824
1971,BWA,54.327
1972,BWA,54.853
1973,BWA,55.398
1974,BWA,55.957
1975,BWA,56.524
1976,BWA,57.091
1977,BWA,57.649
1978,BWA,58.186
1979,BWA,58.692
1980,BWA,59.174
1981,BWA,59.647
1982,BWA,60.109
1983,BWA,60.543
1984,BWA,60.916
1985,BWA,61.167
1986,BWA,61.227
1987,BWA,61.059
1988,BWA,60.651
1989,BWA,60.016
1990,BWA,59.191
1991,BWA,58.232
1992,BWA,57.219
1993,BWA,56.222
1994,BWA,55.284
1995,BWA,54.41
1996,BWA,53.572
1997,BWA,52.749
1998,BWA,51.947
1999,BWA,51.214
2000,BWA,50.629
2001,BWA,50.281
2002,BWA,50.232
2003,BWA,50.518
2004,BWA,51.15
2005,BWA,52.13
2006,BWA,53.435
2007,BWA,54.983
2008,BWA,56.679
2009,BWA,58.447
2010,BWA,60.211
2011,BWA,61.91
2012,BWA,63.511
2013,BWA,64.976
2014,BWA,66.265
2015,BWA,67.338
2016,BWA,68.178
1964,CAF,38.201
1965,CAF,38.754
1966,CAF,39.355
1967,CAF,40.005
1968,CAF,40.703
1969,CAF,41.444
1970,CAF,42.223
1971,CAF,43.036
1972,CAF,43.866
1973,CAF,44.695
1974,CAF,45.504
1975,CAF,46.275
1976,CAF,46.992
1977,CAF,47.648
1978,CAF,48.233
1979,CAF,48.737
1980,CAF,49.153
1981,CAF,49.476
1982,CAF,49.713
1983,CAF,49.872
1984,CAF,49.955
1985,CAF,49.966
1986,CAF,49.912
1987,CAF,49.797
1988,CAF,49.624
1989,CAF,49.397
1990,CAF,49.104
1991,CAF,48.728
1992,CAF,48.267
1993,CAF,47.731
1994,CAF,47.143
1995,CAF,46.53
1996,CAF,45.922
1997,CAF,45.353
1998,CAF,44.857
1999,CAF,44.461
2000,CAF,44.19
2001,CAF,44.061
2002,CAF,44.063
2003,CAF,44.182
2004,CAF,44.413
2005,CAF,44.744
2006,CAF,45.158
2007,CAF,45.636
2008,CAF,46.161
2009,CAF,46.719
2010,CAF,47.312
2011,CAF,47.95
2012,CAF,48.638
2013,CAF,49.371
2014,CAF,50.129
2015,CAF,50.881
2016,CAF,51.593
1964,CAN,71.77634146
1965,CAN,71.87219512
1966,CAN,72.00439024
1967,CAN,72.20780488
1968,CAN,72.35341463
1969,CAN,72.50146341
1970,CAN,72.7004878
1971,CAN,73.02926829
1972,CAN,72.93390244
1973,CAN,73.16268293
1974,CAN,73.23756098
1975,CAN,73.52170732
1976,CAN,73.85609756
1977,CAN,74.21560976
1978,CAN,74.5297561
1979,CAN,74.86634146
1980,CAN,75.07804878
1981,CAN,75.46341463
1982,CAN,75.76341463
1983,CAN,76.06585366
1984,CAN,76.21707317
1985,CAN,76.36829268
1986,CAN,76.5195122
1987,CAN,76.7195122
1988,CAN,76.9195122
1989,CAN,77.1195122
1990,CAN,77.42195122
1991,CAN,77.62195122
1992,CAN,77.72439024
1993,CAN,77.82439024
1994,CAN,77.82682927
1995,CAN,78.02926829
1996,CAN,78.1804878
1997,CAN,78.43170732
1998,CAN,78.63414634
1999,CAN,78.88536585
2000,CAN,79.13658537
2001,CAN,79.33902439
2002,CAN,79.4902439
2003,CAN,79.74146341
2004,CAN,79.89268293
2005,CAN,80.19268293
2006,CAN,80.34390244
2007,CAN,80.54390244
2008,CAN,80.69512195
2009,CAN,80.99512195
2010,CAN,81.24634146
2011,CAN,81.44878049
2012,CAN,81.64878049
2013,CAN,81.74878049
2014,CAN,81.8
2015,CAN,81.9
2016,CAN,81.9
1964,CEB,69.05248454
1965,CEB,69.2769976
1966,CEB,69.52707193
1967,CEB,69.27274219
1968,CEB,69.5360253
1969,CEB,69.2757342
1970,CEB,69.44695506
1971,CEB,69.48516575
1972,CEB,69.92544126
1973,CEB,70.06777719
1974,CEB,70.30593937
1975,CEB,70.17440869
1976,CEB,70.3191489
1977,CEB,70.24237315
1978,CEB,70.14793211
1979,CEB,70.23939699
1980,CEB,69.8905098
1981,CEB,70.37205018
1982,CEB,70.45547332
1983,CEB,70.38978517
1984,CEB,70.34911486
1985,CEB,70.31288347
1986,CEB,70.56513604
1987,CEB,70.61176333
1988,CEB,70.86170823
1989,CEB,70.73197226
1990,CEB,70.65633134
1991,CEB,70.5752213
1992,CEB,70.73283713
1993,CEB,70.84598662
1994,CEB,70.86954394
1995,CEB,71.02542143
1996,CEB,71.33605802
1997,CEB,71.51725807
1998,CEB,71.89823768
1999,CEB,72.18456107
2000,CEB,72.71972472
2001,CEB,73.09614819
2002,CEB,73.24241549
2003,CEB,73.38225278
2004,CEB,73.73043493
2005,CEB,73.84499514
2006,CEB,74.09260273
2007,CEB,74.25064872
2008,CEB,74.57595268
2009,CEB,74.93036393
2010,CEB,75.29396578
2011,CEB,75.88847488
2012,CEB,75.9934886
2013,CEB,76.35516299
2014,CEB,76.67562361
2015,CEB,76.57187776
2016,CEB,76.96981142
1964,CHE,72.07780488
1965,CHE,72.20170732
1966,CHE,72.33560976
1967,CHE,72.63658537
1968,CHE,72.5902439
1969,CHE,72.61268293
1970,CHE,73.0202439
1971,CHE,73.13073171
1972,CHE,73.64439024
1973,CHE,73.94097561
1974,CHE,74.28707317
1975,CHE,74.66560976
1976,CHE,74.78536585
1977,CHE,75.23804878
1978,CHE,75.18731707
1979,CHE,75.46609756
1980,CHE,75.45926829
1981,CHE,75.69317073
1982,CHE,76.03390244
1983,CHE,76.03121951
1984,CHE,76.60853659
1985,CHE,76.73365854
1986,CHE,76.89902439
1987,CHE,77.19756098
1988,CHE,77.22658537
1989,CHE,77.42121951
1990,CHE,77.24243902
1991,CHE,77.51463415
1992,CHE,77.80609756
1993,CHE,78.08536585
1994,CHE,78.35
1995,CHE,78.41707317
1996,CHE,78.89609756
1997,CHE,79.0795122
1998,CHE,79.32439024
1999,CHE,79.5804878
2000,CHE,79.6804878
2001,CHE,80.1804878
2002,CHE,80.38536585
2003,CHE,80.53658537
2004,CHE,81.08780488
2005,CHE,81.23658537
2006,CHE,81.4902439
2007,CHE,81.74146341
2008,CHE,81.99268293
2009,CHE,82.04390244
2010,CHE,82.24634146
2011,CHE,82.69512195
2012,CHE,82.69756098
2013,CHE,82.79756098
2014,CHE,83.19756098
2015,CHE,82.89756098
2016,CHE,83.60243902
1964,CHI,71.143
1965,CHI,71.265
1966,CHI,71.391
1967,CHI,71.512
1968,CHI,71.623
1969,CHI,71.726
1970,CHI,71.823
1971,CHI,71.919
1972,CHI,72.02
1973,CHI,72.133
1974,CHI,72.261
1975,CHI,72.409
1976,CHI,72.58
1977,CHI,72.773
1978,CHI,72.983
1979,CHI,73.208
1980,CHI,73.439
1981,CHI,73.668
1982,CHI,73.89
1983,CHI,74.101
1984,CHI,74.3
1985,CHI,74.486
1986,CHI,74.66
1987,CHI,74.829
1988,CHI,75.004
1989,CHI,75.192
1990,CHI,75.41
1991,CHI,75.673
1992,CHI,75.988
1993,CHI,76.351
1994,CHI,76.755
1995,CHI,77.184
1996,CHI,77.616
1997,CHI,78.028
1998,CHI,78.406
1999,CHI,78.742
2000,CHI,79.037
2001,CHI,79.3
2002,CHI,79.548
2003,CHI,79.795
2004,CHI,80.045
2005,CHI,80.298
2006,CHI,80.553
2007,CHI,80.802
2008,CHI,81.041
2009,CHI,81.268
2010,CHI,81.483
2011,CHI,81.688
2012,CHI,81.883
2013,CHI,82.071
2014,CHI,82.252
2015,CHI,82.429
2016,CHI,82.6
1964,CHL,58.927
1965,CHL,59.415
1966,CHL,59.931
1967,CHL,60.474
1968,CHL,61.044
1969,CHL,61.637
1970,CHL,62.254
1971,CHL,62.895
1972,CHL,63.555
1973,CHL,64.231
1974,CHL,64.917
1975,CHL,65.609
1976,CHL,66.307
1977,CHL,67.005
1978,CHL,67.698
1979,CHL,68.378
1980,CHL,69.033
1981,CHL,69.655
1982,CHL,70.239
1983,CHL,70.782
1984,CHL,71.282
1985,CHL,71.737
1986,CHL,72.148
1987,CHL,72.524
1988,CHL,72.872
1989,CHL,73.198
1990,CHL,73.509
1991,CHL,73.808
1992,CHL,74.1
1993,CHL,74.386
1994,CHL,74.671
1995,CHL,74.957
1996,CHL,75.244
1997,CHL,75.53
1998,CHL,75.813
1999,CHL,76.092
2000,CHL,76.366
2001,CHL,76.634
2002,CHL,76.894
2003,CHL,77.146
2004,CHL,77.391
2005,CHL,77.63
2006,CHL,77.865
2007,CHL,78.099
2008,CHL,78.33
2009,CHL,78.558
2010,CHL,78.779
2011,CHL,78.986
2012,CHL,79.176
2013,CHL,79.349
2014,CHL,79.504
2015,CHL,79.646
2016,CHL,79.779
1964,CHN,47.592
1965,CHN,49.549
1966,CHN,51.696
1967,CHN,53.847
1968,CHN,55.843
1969,CHN,57.603
1970,CHN,59.085
1971,CHN,60.303
1972,CHN,61.344
1973,CHN,62.281
1974,CHN,63.134
1975,CHN,63.915
1976,CHN,64.631
1977,CHN,65.278
1978,CHN,65.857
1979,CHN,66.377
1980,CHN,66.844
1981,CHN,67.26
1982,CHN,67.627
1983,CHN,67.949
1984,CHN,68.231
1985,CHN,68.473
1986,CHN,68.673
1987,CHN,68.831
1988,CHN,68.954
1989,CHN,69.054
1990,CHN,69.145
1991,CHN,69.242
1992,CHN,69.355
1993,CHN,69.496
1994,CHN,69.67
1995,CHN,69.885
1996,CHN,70.14
1997,CHN,70.428
1998,CHN,70.737
1999,CHN,71.063
2000,CHN,71.397
2001,CHN,71.732
2002,CHN,72.061
2003,CHN,72.381
2004,CHN,72.689
2005,CHN,72.985
2006,CHN,73.271
2007,CHN,73.553
2008,CHN,73.835
2009,CHN,74.119
2010,CHN,74.409
2011,CHN,74.708
2012,CHN,75.013
2013,CHN,75.321
2014,CHN,75.629
2015,CHN,75.928
2016,CHN,76.21
1964,CIV,39.358
1965,CIV,40.115
1966,CIV,40.873
1967,CIV,41.647
1968,CIV,42.449
1969,CIV,43.276
1970,CIV,44.123
1971,CIV,44.979
1972,CIV,45.824
1973,CIV,46.64
1974,CIV,47.418
1975,CIV,48.147
1976,CIV,48.825
1977,CIV,49.456
1978,CIV,50.041
1979,CIV,50.579
1980,CIV,51.072
1981,CIV,51.525
1982,CIV,51.94
1983,CIV,52.314
1984,CIV,52.645
1985,CIV,52.922
1986,CIV,53.139
1987,CIV,53.286
1988,CIV,53.357
1989,CIV,53.35
1990,CIV,53.254
1991,CIV,53.062
1992,CIV,52.779
1993,CIV,52.423
1994,CIV,52.013
1995,CIV,51.569
1996,CIV,51.109
1997,CIV,50.657
1998,CIV,50.242
1999,CIV,49.891
2000,CIV,49.635
2001,CIV,49.495
2002,CIV,49.475
2003,CIV,49.572
2004,CIV,49.788
2005,CIV,50.12
2006,CIV,50.561
2007,CIV,51.091
2008,CIV,51.682
2009,CIV,52.313
2010,CIV,52.964
2011,CIV,53.62
2012,CIV,54.271
2013,CIV,54.906
2014,CIV,55.508
2015,CIV,56.065
2016,CIV,56.567
1964,CMR,43.639
1965,CMR,44.095
1966,CMR,44.555
1967,CMR,45.025
1968,CMR,45.509
1969,CMR,46.008
1970,CMR,46.523
1971,CMR,47.053
1972,CMR,47.593
1973,CMR,48.135
1974,CMR,48.675
1975,CMR,49.205
1976,CMR,49.719
1977,CMR,50.213
1978,CMR,50.682
1979,CMR,51.123
1980,CMR,51.537
1981,CMR,51.933
1982,CMR,52.312
1983,CMR,52.67
1984,CMR,52.997
1985,CMR,53.273
1986,CMR,53.476
1987,CMR,53.591
1988,CMR,53.611
1989,CMR,53.536
1990,CMR,53.362
1991,CMR,53.088
1992,CMR,52.738
1993,CMR,52.343
1994,CMR,51.936
1995,CMR,51.554
1996,CMR,51.238
1997,CMR,51.009
1998,CMR,50.885
1999,CMR,50.878
2000,CMR,50.993
2001,CMR,51.222
2002,CMR,51.536
2003,CMR,51.908
2004,CMR,52.321
2005,CMR,52.76
2006,CMR,53.215
2007,CMR,53.681
2008,CMR,54.153
2009,CMR,54.627
2010,CMR,55.101
2011,CMR,55.581
2012,CMR,56.073
2013,CMR,56.576
2014,CMR,57.083
2015,CMR,57.583
2016,CMR,58.063
1964,COD,41.995
1965,COD,42.257
1966,COD,42.549
1967,COD,42.868
1968,COD,43.208
1969,COD,43.563
1970,COD,43.915
1971,COD,44.247
1972,COD,44.545
1973,COD,44.804
1974,COD,45.026
1975,COD,45.222
1976,COD,45.41
1977,COD,45.609
1978,COD,45.833
1979,COD,46.086
1980,COD,46.363
1981,COD,46.651
1982,COD,46.937
1983,COD,47.208
1984,COD,47.461
1985,COD,47.705
1986,COD,47.955
1987,COD,48.221
1988,COD,48.502
1989,COD,48.787
1990,COD,49.043
1991,COD,49.225
1992,COD,49.311
1993,COD,49.302
1994,COD,49.22
1995,COD,49.111
1996,COD,49.04
1997,COD,49.066
1998,COD,49.233
1999,COD,49.557
2000,COD,50.041
2001,COD,50.667
2002,COD,51.385
2003,COD,52.144
2004,COD,52.917
2005,COD,53.675
2006,COD,54.401
2007,COD,55.091
2008,COD,55.743
2009,COD,56.35
2010,COD,56.909
2011,COD,57.427
2012,COD,57.914
2013,COD,58.381
2014,COD,58.828
2015,COD,59.254
2016,COD,59.655
1964,COG,48.016
1965,COG,48.517
1966,COG,48.993
1967,COG,49.448
1968,COG,49.887
1969,COG,50.313
1970,COG,50.725
1971,COG,51.126
1972,COG,51.514
1973,COG,51.888
1974,COG,52.249
1975,COG,52.6
1976,COG,52.944
1977,COG,53.282
1978,COG,53.611
1979,COG,53.927
1980,COG,54.226
1981,COG,54.506
1982,COG,54.76
1983,COG,54.978
1984,COG,55.15
1985,COG,55.26
1986,COG,55.294
1987,COG,55.247
1988,COG,55.119
1989,COG,54.917
1990,COG,54.638
1991,COG,54.281
1992,COG,53.867
1993,COG,53.424
1994,COG,52.984
1995,COG,52.583
1996,COG,52.252
1997,COG,52.016
1998,COG,51.899
1999,COG,51.925
2000,COG,52.123
2001,COG,52.517
2002,COG,53.091
2003,COG,53.817
2004,COG,54.667
2005,COG,55.6
2006,COG,56.573
2007,COG,57.541
2008,COG,58.466
2009,COG,59.321
2010,COG,60.093
2011,COG,60.785
2012,COG,61.423
2013,COG,62.022
2014,COG,62.582
2015,COG,63.097
2016,COG,63.556
1964,COL,59.308
1965,COL,59.784
1966,COL,60.257
1967,COL,60.729
1968,COL,61.201
1969,COL,61.675
1970,COL,62.152
1971,COL,62.629
1972,COL,63.105
1973,COL,63.578
1974,COL,64.047
1975,COL,64.518
1976,COL,64.994
1977,COL,65.477
1978,COL,65.964
1979,COL,66.451
1980,COL,66.926
1981,COL,67.38
1982,COL,67.802
1983,COL,68.187
1984,COL,68.529
1985,COL,68.823
1986,COL,69.065
1987,COL,69.266
1988,COL,69.436
1989,COL,69.591
1990,COL,69.75
1991,COL,69.936
1992,COL,70.161
1993,COL,70.433
1994,COL,70.752
1995,COL,71.112
1996,COL,71.497
1997,COL,71.887
1998,COL,72.264
1999,COL,72.619
2000,COL,72.945
2001,COL,73.241
2002,COL,73.517
2003,COL,73.777
2004,COL,74.026
2005,COL,74.265
2006,COL,74.5
2007,COL,74.732
2008,COL,74.962
2009,COL,75.193
2010,COL,75.424
2011,COL,75.655
2012,COL,75.882
2013,COL,76.105
2014,COL,76.322
2015,COL,76.531
2016,COL,76.732
1964,COM,43.043
1965,COM,43.446
1966,COM,43.858
1967,COM,44.283
1968,COM,44.724
1969,COM,45.179
1970,COM,45.642
1971,COM,46.103
1972,COM,46.557
1973,COM,47.001
1974,COM,47.441
1975,COM,47.887
1976,COM,48.356
1977,COM,48.86
1978,COM,49.406
1979,COM,49.992
1980,COM,50.615
1981,COM,51.265
1982,COM,51.925
1983,COM,52.58
1984,COM,53.221
1985,COM,53.843
1986,COM,54.446
1987,COM,55.033
1988,COM,55.605
1989,COM,56.154
1990,COM,56.677
1991,COM,57.168
1992,COM,57.623
1993,COM,58.038
1994,COM,58.407
1995,COM,58.722
1996,COM,58.972
1997,COM,59.16
1998,COM,59.294
1999,COM,59.388
2000,COM,59.46
2001,COM,59.529
2002,COM,59.617
2003,COM,59.738
2004,COM,59.904
2005,COM,60.126
2006,COM,60.407
2007,COM,60.734
2008,COM,61.094
2009,COM,61.475
2010,COM,61.862
2011,COM,62.24
2012,COM,62.595
2013,COM,62.922
2014,COM,63.214
2015,COM,63.471
2016,COM,63.7
